start_time,request_id,workspace,model,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,stop_reason,status,session_id,prompt_prefix_hash,prompt_full_hash
2026-08-12 16:59:02+00:00,req-00002921,doc_summariser,claude-sonnet-4-5,7164,214,0,0,stop,ok,6034cbea82e2f789,1e1fc5c2d26ead34,0248238e46b952fb
2026-08-12 16:59:03+00:00,req-00021118,invoice_parser,claude-haiku-4-5,2180,120,2800,0,stop,ok,65bb755d7b868000,74e7dd927681bbac,0c88d249648795da
2026-08-12 16:59:12+00:00,req-00001352,support_triage,claude-opus-5,1152,36,0,0,stop,ok,740cb8b38e7b98f4,ba10f06cd6ad2b84,6fa99af97897ce1b
2026-08-12 16:59:27+00:00,req-00002750,doc_summariser,claude-sonnet-4-5,8624,312,0,0,stop,ok,3e257af0cfb568bd,c3a03e2feb85cd25,9a26cac031955778
2026-08-12 17:01:59+00:00,req-00002938,doc_summariser,claude-sonnet-4-5,7117,1458,0,0,stop,ok,5ec47788cc1873cd,1e1fc5c2d26ead34,ab0ac6ae2ec1ae26
2026-08-12 17:02:40+00:00,req-00021083,invoice_parser,claude-haiku-4-5,481,99,2800,0,stop,ok,91113f030edba67c,74e7dd927681bbac,f44e25ef109c9835
2026-08-12 17:03:56+00:00,req-00021310,invoice_parser,claude-haiku-4-5,743,156,2800,0,stop,ok,dba16ffb486b2b53,74e7dd927681bbac,796094f112772e36
2026-08-12 17:06:06+00:00,req-00021059,invoice_parser,claude-haiku-4-5,2244,85,2800,0,stop,ok,8ebcf5480cc9f0b9,74e7dd927681bbac,bb41316f276c9764
2026-08-12 17:06:16+00:00,req-00001350,support_triage,claude-opus-5,1233,43,0,0,stop,ok,de6288fafbb1ad42,ba10f06cd6ad2b84,3f73fcb9aac6d10f
2026-08-12 17:10:16+00:00,req-00001272,support_triage,claude-opus-5,1150,28,0,0,stop,ok,b150111532a9de89,ba10f06cd6ad2b84,58624dba44862997
2026-08-12 17:11:34+00:00,req-00021029,invoice_parser,claude-haiku-4-5,1704,138,0,2800,stop,ok,196fce40cbde8b34,74e7dd927681bbac,210edb5c09a658de
2026-08-12 17:11:55+00:00,req-00021278,invoice_parser,claude-haiku-4-5,733,86,2800,0,stop,ok,2de74d198350e842,74e7dd927681bbac,72365bd2b9499598
2026-08-12 17:12:29+00:00,req-00001138,support_triage,claude-opus-5,1307,53,0,0,stop,ok,2f3354ff8cc6cdd0,ba10f06cd6ad2b84,feeca14845b326c9
2026-08-12 17:13:32+00:00,req-00021207,invoice_parser,claude-haiku-4-5,895,204,2800,0,stop,ok,ea760448464ece81,74e7dd927681bbac,733bc0b776c63d9c
2026-08-12 17:13:53+00:00,req-00021153,invoice_parser,claude-haiku-4-5,1251,71,2800,0,stop,ok,61e5d6cce3ce4500,74e7dd927681bbac,b7378de7e3552399
2026-08-12 17:14:32+00:00,req-00021065,invoice_parser,claude-haiku-4-5,615,71,2800,0,stop,ok,7a1c3db515d47e55,74e7dd927681bbac,51398408a17fc7e1
2026-08-12 17:15:37+00:00,req-00002942,doc_summariser,claude-sonnet-4-5,8060,247,0,0,stop,ok,050c19d8cc5ab394,1e1fc5c2d26ead34,90fae018b687018e
2026-08-12 17:16:34+00:00,req-00001288,support_triage,claude-opus-5,1217,23,0,0,stop,ok,f012aba96c1e45bb,ba10f06cd6ad2b84,8f28aaf37f44872f
2026-08-12 17:17:03+00:00,req-00021372,invoice_parser,claude-haiku-4-5,558,157,2800,0,stop,ok,87ea49bc236e8caf,74e7dd927681bbac,49dec3cb2800e20a
2026-08-12 17:17:21+00:00,req-00021070,invoice_parser,claude-haiku-4-5,823,217,2800,0,stop,ok,5d0e32b4949c713e,74e7dd927681bbac,2a92d5d214c4871a
2026-08-12 17:18:13+00:00,req-00021044,invoice_parser,claude-haiku-4-5,628,137,2800,0,stop,ok,682a23bd041b1b3b,74e7dd927681bbac,75afcf6abdef96ba
2026-08-12 17:19:54+00:00,req-00002795,doc_summariser,claude-sonnet-4-5,9680,276,0,0,stop,ok,a107e7400552cabe,1e1fc5c2d26ead34,52ac0fdc98c8761c
2026-08-12 17:20:09+00:00,req-00021313,invoice_parser,claude-haiku-4-5,834,151,2800,0,stop,ok,f0a841cd62531c0b,74e7dd927681bbac,3ee7e3d5bb712191
2026-08-12 17:20:50+00:00,req-00002846,doc_summariser,claude-sonnet-4-5,7164,499,0,0,stop,ok,4ade380ec477392a,1e1fc5c2d26ead34,db8bf167d0872dbd
2026-08-12 17:21:38+00:00,req-00001336,support_triage,claude-opus-5,1353,54,0,0,stop,ok,e7c3163145e607e9,ba10f06cd6ad2b84,cb2bc672a22f2bf3
2026-08-12 17:22:13+00:00,req-00002844,doc_summariser,claude-sonnet-4-5,8878,0,0,0,error,error,00def99fcc3d20be,c3a03e2feb85cd25,e18ae0f2291c7cfa
2026-08-12 17:23:06+00:00,req-00020918,invoice_parser,claude-haiku-4-5,1048,142,2800,0,stop,ok,dc46dfc851245aa9,74e7dd927681bbac,9cfbfec0cde08aaa
2026-08-12 17:23:41+00:00,req-00001301,support_triage,claude-opus-5,1172,23,0,0,stop,ok,31a02733d60e5083,ba10f06cd6ad2b84,77120eba8565562f
2026-08-12 17:24:03+00:00,req-00020900,invoice_parser,claude-haiku-4-5,783,121,2800,0,stop,ok,ec0bf628611f3e35,74e7dd927681bbac,fb15557c96130a1a
2026-08-12 17:24:54+00:00,req-00002887,doc_summariser,claude-sonnet-4-5,8061,637,0,0,stop,ok,4f4b011c6e81dd52,c3a03e2feb85cd25,b0e1bd5923e82f8e
2026-08-12 17:25:25+00:00,req-00020864,invoice_parser,claude-haiku-4-5,890,86,2800,0,stop,ok,aeb0df09f89ca3e5,74e7dd927681bbac,8c0752666b33f66b
2026-08-12 17:27:06+00:00,req-00001113,support_triage,claude-opus-5,1212,28,0,0,stop,ok,8d2b205b4cc35fd6,ba10f06cd6ad2b84,aebd856e2fbcc3bd
2026-08-12 17:28:30+00:00,req-00021050,invoice_parser,claude-haiku-4-5,1201,117,2800,0,stop,ok,7838bd4656dd5b41,74e7dd927681bbac,b505c8436f4d93e1
2026-08-12 17:28:33+00:00,req-00021210,invoice_parser,claude-haiku-4-5,1062,155,2800,0,stop,ok,c6b899e0cda0f8a2,74e7dd927681bbac,34c1e5b3e4ab6839
2026-08-12 17:28:50+00:00,req-00020882,invoice_parser,claude-haiku-4-5,875,141,2800,0,stop,ok,d847dafc4848c3d2,74e7dd927681bbac,03b0acb2cf080c36
2026-08-12 17:28:54+00:00,req-00021304,invoice_parser,claude-haiku-4-5,987,116,2800,0,stop,ok,16115f138a134b54,74e7dd927681bbac,2fc7ed3b8a677609
2026-08-12 17:30:08+00:00,req-00001081,support_triage,claude-opus-5,1098,41,0,0,stop,ok,2b3f19d847cba5c0,ba10f06cd6ad2b84,9e7a23a4cc8c313b
2026-08-12 17:30:21+00:00,req-00002912,doc_summariser,claude-sonnet-4-5,7471,308,0,0,stop,ok,34abf390800dba41,1e1fc5c2d26ead34,462361ab4a2e99b5
2026-08-12 17:30:22+00:00,req-00021081,invoice_parser,claude-haiku-4-5,321,164,2800,0,stop,ok,0ee6683018bb8c50,74e7dd927681bbac,10d9cc9060877c95
2026-08-12 17:30:45+00:00,req-00001126,support_triage,claude-opus-5,1375,58,0,0,stop,ok,7b7d121d830d3c69,ba10f06cd6ad2b84,b82218f2cb820060
2026-08-12 17:30:46+00:00,req-00001125,support_triage,claude-opus-5,1112,19,0,0,stop,ok,0ea19418959668a0,ba10f06cd6ad2b84,57a820b6ce81a43a
2026-08-12 17:31:57+00:00,req-00002813,doc_summariser,claude-sonnet-4-5,7667,375,0,0,stop,ok,f69c863f82030ab7,1e1fc5c2d26ead34,9ada651b80948ea5
2026-08-12 17:34:11+00:00,req-00002762,doc_summariser,claude-sonnet-4-5,8680,1084,0,0,length,ok,867ab9f56a123981,1e1fc5c2d26ead34,72ad0e686c6715b6
2026-08-12 17:34:39+00:00,req-00002965,doc_summariser,claude-sonnet-4-5,6963,874,0,0,stop,ok,129070ee49c3b952,1e1fc5c2d26ead34,4b2cad24a3fdcd19
2026-08-12 17:34:47+00:00,req-00001334,support_triage,claude-opus-5,1323,33,0,0,stop,ok,42cae4478c7a296a,ba10f06cd6ad2b84,8155799507a5d411
2026-08-12 17:36:16+00:00,req-00002731,doc_summariser,claude-sonnet-4-5,8012,449,0,0,stop,ok,00ea44558024e675,1e1fc5c2d26ead34,d9ce71fa4ff49d89
2026-08-12 17:36:39+00:00,req-00002756,doc_summariser,claude-sonnet-4-5,7601,437,0,0,stop,ok,767d1e9a73127bd8,1e1fc5c2d26ead34,dce2f6d369eea681
2026-08-12 17:36:43+00:00,req-00001057,support_triage,claude-opus-5,1298,20,0,0,stop,ok,dd8ecfa00459f948,ba10f06cd6ad2b84,e726e4b9ed08b8d4
2026-08-12 17:37:05+00:00,req-00002978,doc_summariser,claude-sonnet-4-5,8503,354,0,0,stop,ok,319b04ec0c6bc063,1e1fc5c2d26ead34,e543055cbe08b4fd
2026-08-12 17:37:15+00:00,req-00001320,support_triage,claude-opus-5,1121,23,0,0,stop,ok,e542a6fca7a7d265,ba10f06cd6ad2b84,42fd21959ac8e346
2026-08-12 17:37:35+00:00,req-00021150,invoice_parser,claude-haiku-4-5,1904,122,0,2800,stop,ok,120ff4157bcf8fa2,74e7dd927681bbac,de38b519986b3e9d
2026-08-12 17:37:47+00:00,req-00002950,doc_summariser,claude-sonnet-4-5,8633,446,0,0,stop,ok,d0d1f7eaece2e2ed,1e1fc5c2d26ead34,
2026-08-12 17:38:39+00:00,req-00021338,invoice_parser,claude-haiku-4-5,1212,131,2800,0,stop,ok,11771aa7263adc32,74e7dd927681bbac,bcc0006a22468559
2026-08-12 17:39:08+00:00,req-00001294,support_triage,claude-opus-5,1600,33,0,0,stop,ok,19fe01c0690dfcd7,ba10f06cd6ad2b84,dbbe9787be555d7e
2026-08-12 17:39:47+00:00,req-00001093,support_triage,claude-opus-5,1025,20,0,0,stop,ok,b06c13ded4b80c16,ba10f06cd6ad2b84,a99749ca6bd4ee1c
2026-08-12 17:39:54+00:00,req-00021179,invoice_parser,claude-haiku-4-5,749,265,2800,0,stop,ok,e2f805ecf1eb80bb,74e7dd927681bbac,24e30ca6e21ee6c5
2026-08-12 17:40:01+00:00,req-00021401,invoice_parser,claude-haiku-4-5,954,127,2800,0,stop,ok,ef26b9393ccf7887,74e7dd927681bbac,6e9c5a94705042aa
2026-08-12 17:40:42+00:00,req-00001259,support_triage,claude-opus-5,1152,16,0,0,stop,ok,45f8bf0c73a65819,ba10f06cd6ad2b84,d145d8148471e1cb
2026-08-12 17:41:05+00:00,req-00021334,invoice_parser,claude-haiku-4-5,802,109,2800,0,stop,ok,f7efc4820c85120f,74e7dd927681bbac,5b54f5b73ad28bd1
2026-08-12 17:41:18+00:00,req-00021144,invoice_parser,claude-haiku-4-5,543,110,2800,0,stop,ok,6643bfb1d20fd471,74e7dd927681bbac,1fa37ab1f570109f
2026-08-12 17:41:29+00:00,req-00021366,invoice_parser,claude-haiku-4-5,1030,106,2800,0,stop,ok,45d1221bd9875fee,74e7dd927681bbac,286ab936441644e4
2026-08-12 17:42:05+00:00,req-00021085,invoice_parser,claude-haiku-4-5,1243,79,2800,0,stop,ok,ef7a886b559a78d4,74e7dd927681bbac,028e55aea7792fea
2026-08-12 17:43:42+00:00,req-00003836,research_v2,claude-opus-5,2777,475,0,3100,stop,ok,a9dcf80c958ad59c,5b09c2696c4f444c,d1a8054ed42239f1
2026-08-12 17:44:20+00:00,req-00003837,research_v2,claude-opus-5,1102,463,3100,0,stop,ok,a9dcf80c958ad59c,5b09c2696c4f444c,34cdda6a2f51ae92
2026-08-12 17:45:43+00:00,req-00003838,research_v2,claude-opus-5,5798,473,3100,0,stop,ok,a9dcf80c958ad59c,5b09c2696c4f444c,341abe210734de41
2026-08-12 17:45:48+00:00,req-00003839,research_v2,claude-opus-5,2176,259,3100,0,stop,ok,a9dcf80c958ad59c,5b09c2696c4f444c,b707c27bf31da27c
2026-08-12 17:47:14+00:00,req-00020912,invoice_parser,claude-haiku-4-5,937,162,0,2800,stop,ok,213450a6e9c3ccdc,74e7dd927681bbac,4c4ab7688684e1cd
2026-08-12 17:47:16+00:00,req-00002927,doc_summariser,claude-sonnet-4-5,8140,427,0,0,stop,ok,55065d6d23ee8cd7,c3a03e2feb85cd25,2e5b7312cba594bc
2026-08-12 17:47:39+00:00,req-00021161,invoice_parser,claude-haiku-4-5,1155,186,2800,0,stop,ok,061234b089e20145,74e7dd927681bbac,b9529ae6a75487d0
2026-08-12 17:49:44+00:00,req-00021031,invoice_parser,claude-haiku-4-5,659,108,2800,0,stop,ok,31826ac982236032,74e7dd927681bbac,781c5a0d25ac8cb0
2026-08-12 17:49:58+00:00,req-00021014,invoice_parser,claude-haiku-4-5,529,97,2800,0,stop,ok,08f4f3091b08757d,74e7dd927681bbac,5882055691faec35
2026-08-12 17:50:16+00:00,req-00002808,doc_summariser,claude-sonnet-4-5,8190,385,0,0,stop,ok,31cee37f812b4c65,c3a03e2feb85cd25,fb6a446762e0ec5b
2026-08-12 17:50:35+00:00,req-00001249,support_triage,claude-opus-5,1107,56,0,0,stop,ok,c6f04085ebf5b02d,ba10f06cd6ad2b84,077c903c7c86b2c2
2026-08-12 17:51:27+00:00,req-00021276,invoice_parser,claude-haiku-4-5,708,123,2800,0,stop,ok,13bd5ccd9990f238,74e7dd927681bbac,78dd8199dc9fcd24
2026-08-12 17:51:52+00:00,req-00003851,research_v2,claude-opus-5,827,96,0,3100,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,6b19134c20d8e5da
2026-08-12 17:52:24+00:00,req-00002936,doc_summariser,claude-sonnet-4-5,8379,735,0,0,stop,ok,3fba02c7d79bf274,1e1fc5c2d26ead34,31b7c45b3a9f49f1
2026-08-12 17:52:33+00:00,req-00003852,research_v2,claude-opus-5,2844,292,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,5597fc8673eb0d49
2026-08-12 17:53:00+00:00,req-00021347,invoice_parser,claude-haiku-4-5,462,158,2800,0,stop,ok,6d881eb380409e04,74e7dd927681bbac,972c4dc4b9b27d6a
2026-08-12 17:53:05+00:00,req-00021094,invoice_parser,claude-haiku-4-5,1092,85,2800,0,stop,ok,7c7c31be995a1018,74e7dd927681bbac,32f93ff301142aeb
2026-08-12 17:53:43+00:00,req-00003853,research_v2,claude-opus-5,1502,295,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,63d7fc8dd996caab
2026-08-12 17:53:48+00:00,req-00002829,doc_summariser,claude-sonnet-4-5,8054,437,0,0,stop,ok,5a8f8cad40db7c3a,1e1fc5c2d26ead34,f1eb18d701a9242e
2026-08-12 17:53:56+00:00,req-00003854,research_v2,claude-opus-5,1749,329,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,6c0f9234f62ecba8
2026-08-12 17:54:02+00:00,req-00003855,research_v2,claude-opus-5,3024,495,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,83889df0db9c273c
2026-08-12 17:54:05+00:00,req-00020949,invoice_parser,claude-haiku-4-5,1492,139,2800,0,stop,ok,328be84190bd5d83,74e7dd927681bbac,075f02cc531f71b6
2026-08-12 17:54:08+00:00,req-00001366,support_triage,claude-opus-5,1187,30,0,0,stop,ok,48db952314193a39,ba10f06cd6ad2b84,a430b67767d8d7d1
2026-08-12 17:54:30+00:00,req-00003856,research_v2,claude-opus-5,2107,278,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,b8f10d81f8bb4dfe
2026-08-12 17:55:28+00:00,req-00021226,invoice_parser,claude-haiku-4-5,1001,88,2800,0,stop,ok,d35cffc8acc448c6,74e7dd927681bbac,e31e741acc3f5ffe
2026-08-12 17:55:29+00:00,req-00003857,research_v2,claude-opus-5,3389,162,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,3df654e87dc180f2
2026-08-12 17:56:35+00:00,req-00001074,support_triage,claude-opus-5,1096,28,0,0,stop,ok,7d2cd01458b827d0,ba10f06cd6ad2b84,e437428e195116f5
2026-08-12 17:56:42+00:00,req-00002821,doc_summariser,claude-sonnet-4-5,7999,274,0,0,stop,ok,6b6e33ebbd501f6a,c3a03e2feb85cd25,aebeac6d5542f396
2026-08-12 17:56:47+00:00,req-00003858,research_v2,claude-opus-5,3767,420,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,7f456b67b3246a78
2026-08-12 17:57:17+00:00,req-00003859,research_v2,claude-opus-5,1034,140,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,55e072da38d321ab
2026-08-12 17:57:21+00:00,req-00003860,research_v2,claude-opus-5,2404,589,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,50686b5c20a2bb03
2026-08-12 17:58:05+00:00,req-00003861,research_v2,claude-opus-5,1091,309,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,33f405f1e60c4efe
2026-08-12 17:58:16+00:00,req-00021054,invoice_parser,claude-haiku-4-5,593,91,2800,0,stop,ok,04b293aeccb9eb9e,74e7dd927681bbac,4f44e26143201b81
2026-08-12 17:58:24+00:00,req-00021062,invoice_parser,claude-haiku-4-5,619,221,2800,0,stop,ok,0aa3ef2861cf05b0,74e7dd927681bbac,
2026-08-12 17:58:34+00:00,req-00003862,research_v2,claude-opus-5,894,1166,3100,0,stop,ok,aaf47bcbe48cac25,5b09c2696c4f444c,483dbff6824e972d
2026-08-12 17:59:07+00:00,req-00021147,invoice_parser,claude-haiku-4-5,671,54,2800,0,stop,ok,3093ce766f1237e6,74e7dd927681bbac,4e8f0d73a7861617
2026-08-12 18:00:07+00:00,req-00021231,invoice_parser,claude-haiku-4-5,1197,144,2800,0,stop,ok,2121a162acd6ac2d,74e7dd927681bbac,3108870c551389a3
2026-08-12 18:00:33+00:00,req-00021169,invoice_parser,claude-haiku-4-5,347,158,2800,0,stop,ok,8c5bf6f6205f9a95,74e7dd927681bbac,60b524e4d54ac974
2026-08-12 18:01:20+00:00,req-00021193,invoice_parser,claude-haiku-4-5,1875,113,2800,0,stop,ok,84fcee87b77066de,74e7dd927681bbac,84d21e0d2125e77a
2026-08-12 18:02:42+00:00,req-00002879,doc_summariser,claude-sonnet-4-5,9170,404,0,0,stop,ok,cd299df117880ebd,c3a03e2feb85cd25,80fc2feca558655d
2026-08-12 18:03:40+00:00,req-00002925,doc_summariser,claude-sonnet-4-5,7385,461,0,0,stop,ok,3f282d81f94c3417,1e1fc5c2d26ead34,5f16fca8ab941647
2026-08-12 18:04:34+00:00,req-00021270,invoice_parser,claude-haiku-4-5,560,117,2800,0,stop,ok,729595799dc7e134,74e7dd927681bbac,7c92e28430b37d34
2026-08-12 18:07:32+00:00,req-00002872,doc_summariser,claude-sonnet-4-5,8402,582,0,0,stop,ok,bdcfc52294fe8510,c3a03e2feb85cd25,11449477d70d9564
2026-08-12 18:07:35+00:00,req-00020887,invoice_parser,claude-haiku-4-5,936,170,2800,0,stop,ok,6edd5c6fe77c9bbf,74e7dd927681bbac,9be86cdd20a402dd
2026-08-12 18:09:01+00:00,req-00020950,invoice_parser,claude-haiku-4-5,1071,110,2800,0,stop,ok,4cfdaf233031fd28,74e7dd927681bbac,314e9836cd9dc507
2026-08-12 18:10:25+00:00,req-00020896,invoice_parser,claude-haiku-4-5,483,104,2800,0,stop,ok,ad9e9bb738b658ec,74e7dd927681bbac,8855b157fb62985b
2026-08-12 18:13:58+00:00,req-00001242,support_triage,claude-opus-5,1166,19,0,0,stop,ok,ca02bb7b673434f4,ba10f06cd6ad2b84,767decb1a2797651
2026-08-12 18:14:04+00:00,req-00021001,invoice_parser,claude-haiku-4-5,533,149,2800,0,stop,ok,762a2b55f5a69075,74e7dd927681bbac,d481ea22147b6671
2026-08-12 18:14:04+00:00,req-00021274,invoice_parser,claude-haiku-4-5,1568,122,2800,0,stop,ok,90ef444f02d5fc67,74e7dd927681bbac,fca7e7ca0449c788
2026-08-12 18:14:08+00:00,req-00002903,doc_summariser,claude-sonnet-4-5,8613,429,0,0,stop,ok,c7635997d6a29b13,c3a03e2feb85cd25,9bd4ba4058ef86d5
2026-08-12 18:16:07+00:00,req-00001085,support_triage,claude-opus-5,1534,19,0,0,stop,ok,bb8083418b596448,ba10f06cd6ad2b84,c5c94fe68803ab2e
2026-08-12 18:16:09+00:00,req-00001353,support_triage,claude-opus-5,1058,46,0,0,stop,ok,fcc9bdb67d5e5afa,ba10f06cd6ad2b84,83ce931a15613403
2026-08-12 18:17:08+00:00,req-00002839,doc_summariser,claude-sonnet-4-5,7499,526,0,0,stop,ok,825c1ff7bbc50975,c3a03e2feb85cd25,49d6366696f97c69
2026-08-12 18:17:29+00:00,req-00020968,invoice_parser,claude-haiku-4-5,1091,138,2800,0,stop,ok,a1ba28538f9c86a3,74e7dd927681bbac,df7af3653b4f97d1
2026-08-12 18:18:44+00:00,req-00021197,invoice_parser,claude-haiku-4-5,2625,185,2800,0,stop,ok,62a86a8002453121,74e7dd927681bbac,4314afa20a009908
2026-08-12 18:18:55+00:00,req-00001377,support_triage,claude-opus-5,1420,22,0,0,stop,ok,5cd2b648cd458368,ba10f06cd6ad2b84,fa6ab82478636496
2026-08-12 18:22:07+00:00,req-00021281,invoice_parser,claude-haiku-4-5,594,81,2800,0,stop,ok,5d261b32e3d3b5d0,74e7dd927681bbac,f43b1ed29c64ad6a
2026-08-12 18:22:10+00:00,req-00002780,doc_summariser,claude-sonnet-4-5,7383,485,0,0,stop,ok,ddf28e236220ba4d,1e1fc5c2d26ead34,31e66ab567429945
2026-08-12 18:22:18+00:00,req-00001285,support_triage,claude-opus-5,1159,47,0,0,stop,ok,178ba700a9346832,ba10f06cd6ad2b84,cd8cb9cda82cea50
2026-08-12 18:22:22+00:00,req-00001233,support_triage,claude-opus-5,1252,27,0,0,stop,ok,7b821730763b8da2,ba10f06cd6ad2b84,c51107ff47344f9a
2026-08-12 18:23:36+00:00,req-00002968,doc_summariser,claude-sonnet-4-5,7926,368,0,0,stop,ok,32680a642d1c4a36,1e1fc5c2d26ead34,a945e3f747edb28c
2026-08-12 18:25:10+00:00,req-00021175,invoice_parser,claude-haiku-4-5,614,151,2800,0,stop,ok,693dd8f8a277ec42,74e7dd927681bbac,41f1e53877f8d0e2
2026-08-12 18:28:02+00:00,req-00001274,support_triage,claude-opus-5,1304,29,0,0,stop,ok,e8f66eb19fe6442e,ba10f06cd6ad2b84,09a604e6fb1a9155
2026-08-12 18:29:02+00:00,req-00020893,invoice_parser,claude-haiku-4-5,1228,97,2800,0,stop,ok,95e82d7c98bbbb9b,74e7dd927681bbac,2cfe93f8b7c72254
2026-08-12 18:29:08+00:00,req-00020982,invoice_parser,claude-haiku-4-5,350,82,2800,0,stop,ok,048771b0d49ff44d,74e7dd927681bbac,8d303dbf83505e43
2026-08-12 18:29:40+00:00,req-00021006,invoice_parser,claude-haiku-4-5,968,137,2800,0,stop,ok,8c70bb65658ac72e,74e7dd927681bbac,bc5a2c267dce2e25
2026-08-12 18:31:27+00:00,req-00002859,doc_summariser,claude-sonnet-4-5,8384,793,0,0,stop,ok,5751bf3959bf6429,1e1fc5c2d26ead34,7c9c7dcc48e236ed
2026-08-12 18:33:03+00:00,req-00021165,invoice_parser,claude-haiku-4-5,759,105,2800,0,stop,ok,bbaaeb67ea9910a9,74e7dd927681bbac,2929a4f1230b4d99
2026-08-12 18:33:45+00:00,req-00021381,invoice_parser,claude-haiku-4-5,1048,128,2800,0,stop,ok,69f311072a61968d,74e7dd927681bbac,f87782866f025676
2026-08-12 18:33:47+00:00,req-00021222,invoice_parser,claude-haiku-4-5,1172,101,2800,0,stop,ok,8d11ab371d202316,74e7dd927681bbac,8c539bb8795f841d
2026-08-12 18:34:48+00:00,req-00002840,doc_summariser,claude-sonnet-4-5,7531,289,0,0,stop,ok,de39957b675b8f53,1e1fc5c2d26ead34,02d4fe8413bf2fbd
2026-08-12 18:35:36+00:00,req-00020954,invoice_parser,claude-haiku-4-5,787,176,2800,0,stop,ok,fa939194bf6d2923,74e7dd927681bbac,74b7b153fff161f0
2026-08-12 18:36:09+00:00,req-00002858,doc_summariser,claude-sonnet-4-5,8786,430,0,0,stop,ok,2c65a1857a3eef22,c3a03e2feb85cd25,84f0b442d34af1cb
2026-08-12 18:36:45+00:00,req-00002967,doc_summariser,claude-sonnet-4-5,7625,563,0,0,stop,ok,6d8aab55c3ef4e4d,c3a03e2feb85cd25,68625d33641df2ff
2026-08-12 18:36:56+00:00,req-00020881,invoice_parser,claude-haiku-4-5,469,141,2800,0,stop,ok,3ffda8ff5a94ea0f,74e7dd927681bbac,86c54c37a332deb6
2026-08-12 18:37:24+00:00,req-00021288,invoice_parser,claude-haiku-4-5,563,165,2800,0,stop,ok,2b1cee58cf993462,74e7dd927681bbac,7de61f23936f522e
2026-08-12 18:37:49+00:00,req-00021067,invoice_parser,claude-haiku-4-5,773,148,2800,0,stop,ok,09c3e7943b5952ce,74e7dd927681bbac,1ef5173dd44423d8
2026-08-12 18:38:47+00:00,req-00002803,doc_summariser,claude-sonnet-4-5,7665,435,0,0,stop,ok,10c296ea6be83fa4,c3a03e2feb85cd25,9aeaca5612fb736d
2026-08-12 18:40:30+00:00,req-00001217,support_triage,claude-opus-5,1082,37,0,0,stop,ok,0c4fa295d9f9eab9,ba10f06cd6ad2b84,63d1714388e60512
2026-08-12 18:40:52+00:00,req-00021275,invoice_parser,claude-haiku-4-5,470,182,2800,0,stop,ok,f53240159f2e5578,74e7dd927681bbac,f9db367951f9f9e9
2026-08-12 18:41:47+00:00,req-00001328,support_triage,claude-opus-5,1465,22,0,0,stop,ok,24a5c61a2e35d108,ba10f06cd6ad2b84,8886e986376f179d
2026-08-12 18:42:43+00:00,req-00001306,support_triage,claude-opus-5,1126,28,0,0,stop,ok,76808978dedb2532,ba10f06cd6ad2b84,9b0956d94a71b475
2026-08-12 18:42:44+00:00,req-00020861,invoice_parser,claude-haiku-4-5,607,117,2800,0,stop,ok,829150572c28e36a,74e7dd927681bbac,694e1a33fd68741a
2026-08-12 18:43:58+00:00,req-00021286,invoice_parser,claude-haiku-4-5,1447,71,2800,0,stop,ok,bcef3b8e7cf743e4,74e7dd927681bbac,f56f3f8533276a08
2026-08-12 18:45:04+00:00,req-00002770,doc_summariser,claude-sonnet-4-5,7612,374,0,0,stop,ok,7c424380e22359df,1e1fc5c2d26ead34,455112ec92543923
2026-08-12 18:45:31+00:00,req-00002890,doc_summariser,claude-sonnet-4-5,7460,364,0,0,stop,ok,70aca1cdc4384b56,1e1fc5c2d26ead34,1822e47ef155ef68
2026-08-12 18:46:00+00:00,req-00001316,support_triage,claude-opus-5,1424,51,0,0,stop,ok,d410947c581a4f23,ba10f06cd6ad2b84,1c79491c5b12f064
2026-08-12 18:46:48+00:00,req-00021170,invoice_parser,claude-haiku-4-5,842,119,2800,0,stop,ok,db6e9dd435d883bc,74e7dd927681bbac,5ae0d9160c2098c1
2026-08-12 18:47:20+00:00,req-00002776,doc_summariser,claude-sonnet-4-5,7859,252,0,0,stop,ok,2271df2f64527bf3,c3a03e2feb85cd25,8cf8026af121acea
2026-08-12 18:48:30+00:00,req-00021058,invoice_parser,claude-haiku-4-5,587,145,2800,0,stop,ok,7f303eff05ddd80e,74e7dd927681bbac,2dd0dba66378d7a9
2026-08-12 18:48:32+00:00,req-00021156,invoice_parser,claude-haiku-4-5,648,96,2800,0,stop,ok,692c169b391640f9,74e7dd927681bbac,9d3f5aa779ba2d3d
