ts,request_id,session_id,agent,provider,model,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cache_write_ttl,status,error_code,finish_reason,latency_ms,is_batch,prompt_prefix_hash,prompt_full_hash,prompt_chars
2026-07-03 09:49:48+00:00,req-00000322,e0675e523b702368,support_triage,anthropic,claude-opus-5,1425,41,0,0,,ok,,stop,483.0,False,ba10f06cd6ad2b84,c0bfd4aa56b1d9a2,5557
2026-07-03 09:50:27+00:00,req-00016095,8537b15760657c6b,doc_summariser,anthropic,claude-sonnet-4-5,8376,372,0,0,,ok,,stop,3577.0,False,1e1fc5c2d26ead34,c4a35ddcd4b30a61,32666
2026-07-03 09:50:33+00:00,req-00071878,2fd3c525f854111b,chat_api,openai,gpt-5,251,250,1200,0,,ok,,stop,2754.0,False,437054cc4ba86fa1,a2c76720c7880749,5658
2026-07-03 09:50:47+00:00,req-00125227,3ed85bcef51d6c32,invoice_parser,anthropic,claude-haiku-4-5,958,162,2800,0,,ok,,stop,2308.0,True,74e7dd927681bbac,505f9fb6a2924cd9,14656
2026-07-03 09:50:52+00:00,req-00000037,59b16a0e46d79d3d,support_triage,anthropic,claude-opus-5,1095,26,0,0,,ok,,stop,1124.0,False,ba10f06cd6ad2b84,43b9aff365bb425c,4270
2026-07-03 09:51:00+00:00,req-00124994,151f76fe9ee2027d,invoice_parser,anthropic,claude-haiku-4-5,1946,165,2800,0,,ok,,stop,1859.0,True,74e7dd927681bbac,d993ac702a69087e,18509
2026-07-03 09:51:05+00:00,req-00000076,164f720cdb5ba128,support_triage,anthropic,claude-opus-5,1431,23,0,0,,ok,,stop,1020.0,False,ba10f06cd6ad2b84,2b2716086bee0daf,5580
2026-07-03 09:51:09+00:00,req-00071879,2fd3c525f854111b,chat_api,openai,gpt-5,498,311,1200,0,,ok,,stop,3198.0,False,437054cc4ba86fa1,d86e8770f197146c,6622
2026-07-03 09:51:22+00:00,req-00125400,951ad0c3934c1ae7,invoice_parser,anthropic,claude-haiku-4-5,940,116,2800,0,,ok,,stop,2024.0,True,74e7dd927681bbac,5144a3ac91e962b8,14586
2026-07-03 09:51:56+00:00,req-00071771,dec73cf200679fae,chat_api,openai,gpt-5,117,150,1200,0,,ok,,stop,2271.0,False,437054cc4ba86fa1,cd0a5379bee15b6e,5136
2026-07-03 09:51:59+00:00,req-00016293,8fff76d3e150c2f9,doc_summariser,anthropic,claude-sonnet-4-5,7785,492,0,0,,ok,,stop,4056.0,False,1e1fc5c2d26ead34,8e2026fab2a84935,30361
2026-07-03 09:52:03+00:00,req-00125023,4709af182fce648b,invoice_parser,anthropic,claude-haiku-4-5,1165,205,2800,0,,ok,,stop,2855.0,True,74e7dd927681bbac,d21ef91e609fd2c7,15463
2026-07-03 09:52:04+00:00,req-00071880,2fd3c525f854111b,chat_api,openai,gpt-5,293,670,1200,0,,ok,,stop,5555.0,False,437054cc4ba86fa1,e2c5b3c6d6b44658,5822
2026-07-03 09:52:24+00:00,req-00071429,6112af55d98d7048,chat_api,openai,gpt-5,523,394,1200,0,,ok,,stop,3826.0,False,437054cc4ba86fa1,7847559e505e2c40,6719
2026-07-03 09:52:34+00:00,req-00070851,50106b790ad88496,chat_api,openai,gpt-5,314,35,1200,0,,ok,,stop,1318.0,False,437054cc4ba86fa1,7a57353235eadee6,5904
2026-07-03 09:52:54+00:00,req-00070852,50106b790ad88496,chat_api,openai,gpt-5,402,223,1200,0,,ok,,stop,2565.0,False,437054cc4ba86fa1,c6dcf95d1e525179,6247
2026-07-03 09:53:10+00:00,req-00071430,6112af55d98d7048,chat_api,openai,gpt-5,466,152,1200,0,,ok,,stop,2121.0,False,437054cc4ba86fa1,495a2f87c5af085a,6497
2026-07-03 09:53:12+00:00,req-00071772,dec73cf200679fae,chat_api,openai,gpt-5,1019,281,1200,0,,ok,,stop,2738.0,False,437054cc4ba86fa1,454bb644da375b74,8654
2026-07-03 09:53:13+00:00,req-00125018,22c585a457395ee0,invoice_parser,anthropic,claude-haiku-4-5,583,206,2800,0,,ok,,stop,2296.0,True,74e7dd927681bbac,7512f0a8d542eb17,13193
2026-07-03 09:53:44+00:00,req-00125047,4ff7fc4581ca9aae,invoice_parser,anthropic,claude-haiku-4-5,1025,225,2800,0,,ok,,stop,3115.0,True,74e7dd927681bbac,ea886bedb0e5b8b1,14917
2026-07-03 09:53:49+00:00,req-00125396,0b52d7b05729d107,invoice_parser,anthropic,claude-haiku-4-5,845,88,2800,0,,ok,,stop,1356.0,True,74e7dd927681bbac,cf12e1eba1e8fa07,14215
2026-07-03 09:53:58+00:00,req-00071431,6112af55d98d7048,chat_api,openai,gpt-5,130,214,1200,0,,ok,,stop,2138.0,False,437054cc4ba86fa1,5553f19560342a94,5187
2026-07-03 09:54:04+00:00,req-00071773,dec73cf200679fae,chat_api,openai,gpt-5,182,345,1200,0,,ok,,stop,2909.0,False,437054cc4ba86fa1,fea292a016f46840,5389
2026-07-03 09:54:08+00:00,req-00070853,50106b790ad88496,chat_api,openai,gpt-5,194,439,1200,0,,ok,,stop,3728.0,False,437054cc4ba86fa1,bc2ded215fcff4a8,5436
2026-07-03 09:54:42+00:00,req-00000031,5b0964a744f210a0,support_triage,anthropic,claude-opus-5,1226,42,0,0,,ok,,stop,1062.0,False,ba10f06cd6ad2b84,c964db8901663410,4781
2026-07-03 09:54:51+00:00,req-00000360,00351a70b7c82300,support_triage,anthropic,claude-opus-5,1474,24,0,0,,ok,,stop,811.0,False,ba10f06cd6ad2b84,fefb2aed6c3bd1f7,5748
2026-07-03 09:54:55+00:00,req-00071774,dec73cf200679fae,chat_api,openai,gpt-5,560,129,1200,0,,ok,,stop,1710.0,False,437054cc4ba86fa1,04643753f751a764,6864
2026-07-03 09:55:18+00:00,req-00016092,8132cef329d3f203,doc_summariser,anthropic,claude-sonnet-4-5,7615,285,0,0,,ok,,stop,2728.0,False,c3a03e2feb85cd25,bd6bd1a7e9113f83,29698
2026-07-03 09:55:32+00:00,req-00125066,d842ade7fcfa8782,invoice_parser,anthropic,claude-haiku-4-5,1467,105,2800,0,,ok,,stop,1326.0,True,74e7dd927681bbac,d55f80dc69d2db21,16641
2026-07-03 09:56:08+00:00,req-00125334,22e118d4edea15b1,invoice_parser,anthropic,claude-haiku-4-5,898,102,2800,0,,ok,,stop,1868.0,True,74e7dd927681bbac,5bfbbe8e4c9e80b3,14422
2026-07-03 09:57:16+00:00,req-00016127,97720750f735f5ff,doc_summariser,anthropic,claude-sonnet-4-5,7980,248,0,0,,ok,,stop,2509.0,False,1e1fc5c2d26ead34,ff84932ddd7a4252,31122
2026-07-03 09:57:21+00:00,req-00125127,8b89b5a7c54d6ce8,invoice_parser,anthropic,claude-haiku-4-5,789,78,2800,0,,ok,,stop,1409.0,True,74e7dd927681bbac,ffc5e828ecfdd063,13997
2026-07-03 09:57:24+00:00,req-00071039,2aedfc4c5b09ddef,chat_api,openai,gpt-5,263,144,1200,0,,ok,,stop,2046.0,False,437054cc4ba86fa1,001037e6ec332566,5705
2026-07-03 09:57:30+00:00,req-00125368,9f1f1e533a84e82d,invoice_parser,anthropic,claude-haiku-4-5,702,159,2800,0,,ok,,stop,1854.0,True,74e7dd927681bbac,b1e7cb6b3618f2fb,13657
2026-07-03 09:57:41+00:00,req-00071040,2aedfc4c5b09ddef,chat_api,openai,gpt-5,237,259,1200,0,,ok,,stop,2524.0,False,437054cc4ba86fa1,a15321ac428de4a9,5604
2026-07-03 09:57:45+00:00,req-00125252,cc5bbded7d48d20a,invoice_parser,anthropic,claude-haiku-4-5,1212,231,2800,0,,ok,,stop,2111.0,True,74e7dd927681bbac,e9bd168e0a3a9fe2,15646
2026-07-03 09:58:21+00:00,req-00125300,758912fc33b754cd,invoice_parser,anthropic,claude-haiku-4-5,997,104,2800,0,,ok,,stop,1685.0,True,74e7dd927681bbac,3304d97eb648056b,14808
2026-07-03 09:58:24+00:00,req-00125108,cdd4c2af3c45c47c,invoice_parser,anthropic,claude-haiku-4-5,1848,78,2800,0,,ok,,stop,1614.0,True,74e7dd927681bbac,1d85a77d7d97cb31,18127
2026-07-03 09:58:25+00:00,req-00071041,2aedfc4c5b09ddef,chat_api,openai,gpt-5,159,314,1200,0,,ok,,stop,3265.0,False,437054cc4ba86fa1,bb41dfc854efcae9,5300
2026-07-03 09:58:47+00:00,req-00016212,4024cb03d1e8aba9,doc_summariser,anthropic,claude-sonnet-4-5,7639,962,0,0,,ok,,stop,8027.0,False,c3a03e2feb85cd25,624e532110d437ae,29792
2026-07-03 09:59:25+00:00,req-00070808,5aa4894abf4b0b93,chat_api,openai,gpt-5,180,130,1200,0,,ok,,stop,2313.0,False,437054cc4ba86fa1,0484c1cb8a7f170f,5382
2026-07-03 09:59:42+00:00,req-00000177,f48b86103a0b19c3,support_triage,anthropic,claude-opus-5,1272,19,0,0,,ok,,stop,903.0,False,ba10f06cd6ad2b84,a528df896584ae5d,4960
2026-07-03 09:59:43+00:00,req-00125072,e0bca28b48720196,invoice_parser,anthropic,claude-haiku-4-5,493,86,2800,0,,ok,,stop,1972.0,True,74e7dd927681bbac,2687d4a43e2a01c3,12842
2026-07-03 09:59:49+00:00,req-00125234,d9d1167aa223859f,invoice_parser,anthropic,claude-haiku-4-5,501,76,2800,0,,ok,,stop,1870.0,True,74e7dd927681bbac,804a78a0b108f4e1,12873
2026-07-03 10:00:43+00:00,req-00070809,5aa4894abf4b0b93,chat_api,openai,gpt-5,341,400,1200,0,,ok,,stop,3802.0,False,437054cc4ba86fa1,03f354ce4ae63e3a,6009
2026-07-03 10:00:56+00:00,req-00016344,2d3bb9a3ecf0b975,doc_summariser,anthropic,claude-sonnet-4-5,7409,536,0,0,,ok,,stop,4571.0,False,c3a03e2feb85cd25,ce8f68115dfd41e6,28895
2026-07-03 10:01:00+00:00,req-00070810,5aa4894abf4b0b93,chat_api,openai,gpt-5,883,119,1200,0,,ok,,stop,1333.0,False,437054cc4ba86fa1,38b14acd9ee77a4b,8123
2026-07-03 10:01:19+00:00,req-00000310,f2c36433807412d0,support_triage,anthropic,claude-opus-5,1172,24,0,0,,ok,,stop,1034.0,False,ba10f06cd6ad2b84,576e64af5bc9c0bc,4570
2026-07-03 10:01:25+00:00,req-00016360,0da81aca7b8bc6c4,doc_summariser,anthropic,claude-sonnet-4-5,7445,642,0,0,,ok,,stop,5277.0,False,1e1fc5c2d26ead34,c07752e45ba85e17,29035
2026-07-03 10:01:35+00:00,req-00016196,67b54c8546e0b19a,doc_summariser,anthropic,claude-sonnet-4-5,8672,417,0,0,,ok,,stop,3993.0,False,c3a03e2feb85cd25,7256ed453640d6aa,33820
2026-07-03 10:02:07+00:00,req-00125224,72370362974dda6f,invoice_parser,anthropic,claude-haiku-4-5,1079,103,2800,0,,ok,,stop,1990.0,True,74e7dd927681bbac,4299cb06826910c9,15128
2026-07-03 10:02:07+00:00,req-00072126,4ef0611f2f5e5f41,chat_api,openai,gpt-5,158,266,1200,0,,ok,,stop,2623.0,False,437054cc4ba86fa1,1322cbde987f04bb,5296
2026-07-03 10:02:20+00:00,req-00070811,5aa4894abf4b0b93,chat_api,openai,gpt-5,449,360,1200,0,,ok,,stop,3425.0,False,437054cc4ba86fa1,9bb0bdaf2f5eb0c0,6431
2026-07-03 10:02:26+00:00,req-00071393,75474ff3d40aa35f,chat_api,openai,gpt-5,1167,425,1200,0,,ok,,stop,3814.0,False,437054cc4ba86fa1,8b3f4689bbc44869,9231
2026-07-03 10:02:27+00:00,req-00125142,f49f60737d76b67f,invoice_parser,anthropic,claude-haiku-4-5,1584,107,2800,0,,ok,,stop,1776.0,True,74e7dd927681bbac,24ef27b286c1d6da,17097
2026-07-03 10:02:34+00:00,req-00071394,75474ff3d40aa35f,chat_api,openai,gpt-5,96,284,1200,0,,ok,,stop,2421.0,False,437054cc4ba86fa1,3cd36f2ef3d6a0f2,5054
2026-07-03 10:02:48+00:00,req-00000306,e9bf46c6f1745d7b,support_triage,anthropic,claude-opus-5,1125,33,0,0,,ok,,stop,1236.0,False,ba10f06cd6ad2b84,37608d5e219aee0f,4387
2026-07-03 10:02:49+00:00,req-00000067,4a107f645717670e,support_triage,anthropic,claude-opus-5,1165,18,0,0,,ok,,stop,1007.0,False,ba10f06cd6ad2b84,58cdece7be3060e9,4543
2026-07-03 10:02:51+00:00,req-00071395,75474ff3d40aa35f,chat_api,openai,gpt-5,174,1157,1200,0,,ok,,stop,9054.0,False,437054cc4ba86fa1,5ad14db0dd545d8c,5358
2026-07-03 10:02:55+00:00,req-00072127,4ef0611f2f5e5f41,chat_api,openai,gpt-5,519,241,1200,0,,ok,,stop,2762.0,False,437054cc4ba86fa1,8ecda9da7016871b,6704
2026-07-03 10:03:05+00:00,req-00000017,191a9f703e324e95,support_triage,anthropic,claude-opus-5,1278,15,0,0,,ok,,stop,968.0,False,ba10f06cd6ad2b84,98c7f4ccad57e890,4984
2026-07-03 10:03:36+00:00,req-00072128,4ef0611f2f5e5f41,chat_api,openai,gpt-5,181,68,1200,0,,ok,,stop,1604.0,False,437054cc4ba86fa1,bfe7137d3e77e3ab,5385
2026-07-03 10:03:48+00:00,req-00125137,1c8e68a6060c9887,invoice_parser,anthropic,claude-haiku-4-5,818,90,2800,0,,ok,,stop,1331.0,True,74e7dd927681bbac,288fdf3c21a38a0f,14110
2026-07-03 10:04:34+00:00,req-00000150,3fe0a09df65d2818,support_triage,anthropic,claude-opus-5,1167,17,0,0,,ok,,stop,1015.0,False,ba10f06cd6ad2b84,b3d02ee16398345a,4551
2026-07-03 10:04:35+00:00,req-00070696,ddf79b43dfe86848,chat_api,openai,gpt-5,280,184,1200,0,,ok,,length,2001.0,False,437054cc4ba86fa1,62324b013943cd37,5772
2026-07-03 10:04:39+00:00,req-00070697,ddf79b43dfe86848,chat_api,openai,gpt-5,428,171,1200,0,,ok,,stop,2619.0,False,437054cc4ba86fa1,95583ecd528c7008,6349
2026-07-03 10:04:40+00:00,req-00000409,1b83ec8399bb4d4a,support_triage,anthropic,claude-opus-5,1183,23,0,0,,ok,,stop,1190.0,False,ba10f06cd6ad2b84,81bc3d26c9a1a40d,4613
2026-07-03 10:04:54+00:00,req-00072129,4ef0611f2f5e5f41,chat_api,openai,gpt-5,414,102,1200,0,,ok,,stop,1452.0,False,437054cc4ba86fa1,890e82962c70d440,6294
2026-07-03 10:05:00+00:00,req-00071816,a6f4c433faae4ef4,chat_api,openai,gpt-5,353,189,1200,0,,ok,,stop,2501.0,False,437054cc4ba86fa1,be2d12c522b0d244,6056
2026-07-03 10:05:07+00:00,req-00071817,a6f4c433faae4ef4,chat_api,openai,gpt-5,226,80,1200,0,,ok,,stop,1922.0,False,437054cc4ba86fa1,ecb53636ca82a99f,5561
2026-07-03 10:05:22+00:00,req-00071818,a6f4c433faae4ef4,chat_api,openai,gpt-5,514,490,1200,0,,ok,,stop,4534.0,False,437054cc4ba86fa1,a2391369784b465a,6684
2026-07-03 10:05:34+00:00,req-00072130,4ef0611f2f5e5f41,chat_api,openai,gpt-5,318,442,1200,0,,ok,,stop,3713.0,False,437054cc4ba86fa1,dfa19c934bc837a5,5920
2026-07-03 10:05:45+00:00,req-00070698,ddf79b43dfe86848,chat_api,openai,gpt-5,463,493,1200,0,,ok,,stop,4718.0,False,437054cc4ba86fa1,5d9e9bd93deb06d2,6485
2026-07-03 10:05:45+00:00,req-00016123,aa6e46e8259e09a7,doc_summariser,anthropic,claude-sonnet-4-5,7782,208,0,0,,ok,,stop,2629.0,False,c3a03e2feb85cd25,e42f7f6fe5e5ac43,30349
2026-07-03 10:05:47+00:00,req-00124984,b789e24a64623283,invoice_parser,anthropic,claude-haiku-4-5,1987,286,2800,0,,ok,,stop,3176.0,True,74e7dd927681bbac,1de404400f3fd66d,18669
2026-07-03 10:06:09+00:00,req-00071819,a6f4c433faae4ef4,chat_api,openai,gpt-5,193,483,1200,0,,ok,,stop,4224.0,False,437054cc4ba86fa1,42de837dff134206,5432
2026-07-03 10:06:13+00:00,req-00070699,ddf79b43dfe86848,chat_api,openai,gpt-5,223,214,1200,0,,ok,,stop,2273.0,False,437054cc4ba86fa1,0b30c29df5f831db,5549
2026-07-03 10:06:22+00:00,req-00072131,4ef0611f2f5e5f41,chat_api,openai,gpt-5,130,237,1200,0,,ok,,stop,2524.0,False,437054cc4ba86fa1,4ab41eddbf522ef9,5187
2026-07-03 10:06:43+00:00,req-00071820,a6f4c433faae4ef4,chat_api,openai,gpt-5,298,354,1200,0,,ok,,stop,3145.0,False,437054cc4ba86fa1,b39ef49b1c167d41,5842
2026-07-03 10:06:43+00:00,req-00125258,e6f95077f72c2364,invoice_parser,anthropic,claude-haiku-4-5,601,160,2800,0,,ok,,stop,1825.0,True,74e7dd927681bbac,3ec97027e7c9075b,13263
2026-07-03 10:07:01+00:00,req-00070745,445ce08dd08a925e,chat_api,openai,gpt-5,68,120,1200,0,,ok,,stop,2093.0,False,437054cc4ba86fa1,2323d2b8bc55dcc0,4945
2026-07-03 10:07:18+00:00,req-00071536,83565569a37285ce,chat_api,openai,gpt-5,154,289,1200,0,,ok,,stop,3360.0,False,437054cc4ba86fa1,ea4ab883506d33e9,5280
2026-07-03 10:07:18+00:00,req-00000241,073124e558bde861,support_triage,anthropic,claude-opus-5,1309,18,0,0,,ok,,stop,1167.0,False,ba10f06cd6ad2b84,915a77da965d81e1,5105
2026-07-03 10:07:24+00:00,req-00000233,3e4af9efb40e8684,support_triage,anthropic,claude-opus-5,1902,38,0,0,,ok,,stop,1239.0,False,ba10f06cd6ad2b84,69032ec4f7f5afef,7417
2026-07-03 10:07:43+00:00,req-00070746,445ce08dd08a925e,chat_api,openai,gpt-5,179,122,1200,0,,ok,,stop,1548.0,False,437054cc4ba86fa1,56481be231ccb35f,5378
2026-07-03 10:07:43+00:00,req-00071537,83565569a37285ce,chat_api,openai,gpt-5,169,178,1200,0,,ok,,stop,2202.0,False,437054cc4ba86fa1,ebc286ef38b0267a,5339
2026-07-03 10:07:59+00:00,req-00125021,4a1da70fc3390c6e,invoice_parser,anthropic,claude-haiku-4-5,546,155,2800,0,,ok,,stop,1567.0,True,74e7dd927681bbac,0e06c6cc7e6a541c,13049
2026-07-03 10:08:04+00:00,req-00016359,89179a593cf1a28a,doc_summariser,anthropic,claude-sonnet-4-5,9280,297,0,0,,ok,,stop,3080.0,False,c3a03e2feb85cd25,9cdabfdc79a9416e,36192
2026-07-03 10:08:04+00:00,req-00000170,3dc2c592b6cde65f,support_triage,anthropic,claude-opus-5,1217,69,0,0,,ok,,stop,1122.0,False,ba10f06cd6ad2b84,35fc5a7da103a058,4746
2026-07-03 10:08:18+00:00,req-00016159,64f58db5954ed5e8,doc_summariser,anthropic,claude-sonnet-4-5,7111,818,0,0,,ok,,length,6457.0,False,1e1fc5c2d26ead34,9becd3db3ba0cba3,27732
2026-07-03 10:08:26+00:00,req-00016259,91f0cacd6908450b,doc_summariser,anthropic,claude-sonnet-4-5,9481,384,0,0,,ok,,stop,3440.0,False,1e1fc5c2d26ead34,f1f3a3addc27e65b,36975
2026-07-03 10:08:43+00:00,req-00071769,73302152c4a1f333,chat_api,openai,gpt-5,161,209,1200,0,,ok,,stop,2164.0,False,437054cc4ba86fa1,336b3d84a7193eaa,5307
2026-07-03 10:08:46+00:00,req-00016375,957ca3e72a454404,doc_summariser,anthropic,claude-sonnet-4-5,7459,759,0,0,,ok,,length,5997.0,False,1e1fc5c2d26ead34,ef84b89bb79bf242,29090
2026-07-03 10:09:15+00:00,req-00016101,1e38a39c530e3006,doc_summariser,anthropic,claude-sonnet-4-5,7512,316,0,0,,ok,,stop,3467.0,False,1e1fc5c2d26ead34,8ff9d1c22c12dc1c,29296
2026-07-03 10:09:18+00:00,req-00125092,406583427994b32e,invoice_parser,anthropic,claude-haiku-4-5,1086,65,2800,0,,ok,,stop,1276.0,True,74e7dd927681bbac,e8d3cca3fa02a596,15155
2026-07-03 10:09:30+00:00,req-00070962,0ec18ff37d2264ec,chat_api,openai,gpt-5,102,439,1200,0,,ok,,stop,3833.0,False,437054cc4ba86fa1,2703ebc812de8fcf,5077
2026-07-03 10:09:41+00:00,req-00071770,73302152c4a1f333,chat_api,openai,gpt-5,577,356,1200,0,,ok,,stop,3493.0,False,437054cc4ba86fa1,d79e85c31471540a,6930
2026-07-03 10:10:01+00:00,req-00016273,1997af6b4b0f199c,doc_summariser,anthropic,claude-sonnet-4-5,9308,810,0,0,,ok,,stop,6882.0,False,c3a03e2feb85cd25,32728e08e29389ef,36301
2026-07-03 10:10:01+00:00,req-00000138,e9d308ca473a6a1d,support_triage,anthropic,claude-opus-5,1162,55,0,0,,ok,,stop,1670.0,False,ba10f06cd6ad2b84,c1bd5533d345072e,4531
2026-07-03 10:10:46+00:00,req-00070963,0ec18ff37d2264ec,chat_api,openai,gpt-5,193,143,1200,0,,ok,,stop,1521.0,False,437054cc4ba86fa1,75ae192969b3f456,5432
2026-07-03 10:10:50+00:00,req-00000363,e739b8ec037fb466,support_triage,anthropic,claude-opus-5,1334,59,0,0,,ok,,stop,1212.0,False,ba10f06cd6ad2b84,08a2179e2cd057f1,5202
2026-07-03 10:11:01+00:00,req-00071686,90713b6803d2325a,chat_api,openai,gpt-5,376,201,1200,0,,ok,,stop,2546.0,False,437054cc4ba86fa1,a2d41613beeb5d0a,6146
2026-07-03 10:11:30+00:00,req-00125313,07674bb57c9df97c,invoice_parser,anthropic,claude-haiku-4-5,1200,127,2800,0,,ok,,stop,1952.0,True,74e7dd927681bbac,b211bb6c61c3b256,15600
2026-07-03 10:11:31+00:00,req-00016187,00d729ddb818b676,doc_summariser,anthropic,claude-sonnet-4-5,6887,387,0,0,,ok,,stop,3622.0,False,c3a03e2feb85cd25,451a0af14214300c,26859
2026-07-03 10:11:45+00:00,req-00071982,4ce8153577533e9e,chat_api,openai,gpt-5,250,112,1200,0,,ok,,stop,1255.0,False,437054cc4ba86fa1,a619289df7c79381,5655
2026-07-03 10:11:56+00:00,req-00071983,4ce8153577533e9e,chat_api,openai,gpt-5,335,150,1200,0,,ok,,stop,2293.0,False,437054cc4ba86fa1,7250a4239ca59338,5986
2026-07-03 10:12:02+00:00,req-00071687,90713b6803d2325a,chat_api,openai,gpt-5,1184,358,1200,0,,ok,,stop,3618.0,False,437054cc4ba86fa1,1f4ddfce0b1c9ce5,9297
2026-07-03 10:12:06+00:00,req-00000191,aaaab28ea2caf5b5,support_triage,anthropic,claude-opus-5,1461,25,0,0,,ok,,stop,975.0,False,ba10f06cd6ad2b84,2a4be5394573a4fc,5697
2026-07-03 10:12:22+00:00,req-00016097,63b562ac0b143dab,doc_summariser,anthropic,claude-sonnet-4-5,7817,239,0,0,,ok,,stop,2638.0,False,c3a03e2feb85cd25,d8563680f45e9c40,30486
2026-07-03 10:12:22+00:00,req-00000058,d104d261bbbb4e96,support_triage,anthropic,claude-opus-5,1250,21,0,0,,ok,,stop,807.0,False,ba10f06cd6ad2b84,f0236778667cafb7,4875
2026-07-03 10:12:29+00:00,req-00000280,f9debccf49d36e72,support_triage,anthropic,claude-opus-5,1193,25,0,0,,ok,,stop,1080.0,False,ba10f06cd6ad2b84,a39e74ad7d36e316,4652
2026-07-03 10:12:41+00:00,req-00071629,41be9ec37ddd2105,chat_api,openai,gpt-5,230,38,1200,0,,ok,,stop,1246.0,False,437054cc4ba86fa1,783d30bd29c70b73,5577
2026-07-03 10:13:14+00:00,req-00071984,4ce8153577533e9e,chat_api,openai,gpt-5,283,189,1200,0,,ok,,stop,2024.0,False,437054cc4ba86fa1,95467952046929dd,5783
2026-07-03 10:13:38+00:00,req-00071630,41be9ec37ddd2105,chat_api,openai,gpt-5,219,96,1200,0,,ok,,stop,1256.0,False,437054cc4ba86fa1,909c90e83f284962,5534
2026-07-03 10:13:50+00:00,req-00071631,41be9ec37ddd2105,chat_api,openai,gpt-5,382,195,1200,0,,ok,,stop,2305.0,False,437054cc4ba86fa1,a9e2bf7e50030678,6169
2026-07-03 10:14:23+00:00,req-00016185,8ed7eee66f2adb3b,doc_summariser,anthropic,claude-sonnet-4-5,6974,545,0,0,,ok,,stop,5191.0,False,c3a03e2feb85cd25,e031eb726ab7cb1a,27198
2026-07-03 10:14:32+00:00,req-00071985,4ce8153577533e9e,chat_api,openai,gpt-5,180,124,1200,0,,ok,,stop,1365.0,False,437054cc4ba86fa1,7674d477196d5050,5382
2026-07-03 10:14:32+00:00,req-00016189,03d2b20f264bee3c,doc_summariser,anthropic,claude-sonnet-4-5,7169,190,0,0,,ok,,stop,2234.0,False,c3a03e2feb85cd25,0b2e4b18193c78a0,27959
2026-07-03 10:14:55+00:00,req-00071632,41be9ec37ddd2105,chat_api,openai,gpt-5,176,318,1200,0,,ok,,stop,3335.0,False,437054cc4ba86fa1,5112b66c11644573,5366
2026-07-03 10:14:57+00:00,req-00072170,959c72d844c5edf6,chat_api,openai,gpt-5,233,255,1200,0,,ok,,stop,2754.0,False,437054cc4ba86fa1,ffa3a73bf15b8a24,5588
2026-07-03 10:16:01+00:00,req-00016271,003ed513c9d95e63,doc_summariser,anthropic,claude-sonnet-4-5,8904,274,0,0,,ok,,stop,2962.0,False,1e1fc5c2d26ead34,22585ab329c0f2a1,34725
2026-07-03 10:16:03+00:00,req-00071633,41be9ec37ddd2105,chat_api,openai,gpt-5,253,546,1200,0,,ok,,stop,4965.0,False,437054cc4ba86fa1,721594ff1f266b56,5666
2026-07-03 10:16:19+00:00,req-00072171,959c72d844c5edf6,chat_api,openai,gpt-5,389,360,1200,0,,ok,,stop,3414.0,False,437054cc4ba86fa1,42cc38cf35f205fc,6197
2026-07-03 10:16:21+00:00,req-00000268,72bc8f506132d243,support_triage,anthropic,claude-opus-5,1227,21,0,0,,ok,,stop,1010.0,False,ba10f06cd6ad2b84,c117c0801dac5b29,4785
2026-07-03 10:16:23+00:00,req-00070949,82d16e35f211a8e1,chat_api,openai,gpt-5,167,209,1200,0,,ok,,stop,2023.0,False,437054cc4ba86fa1,9e9648a037a81ee1,5331
2026-07-03 10:16:34+00:00,req-00071184,0574b6416df088d1,chat_api,openai,gpt-5,507,237,1200,0,,ok,,stop,2995.0,False,437054cc4ba86fa1,7919c8789aff06bd,6657
2026-07-03 10:16:39+00:00,req-00072172,959c72d844c5edf6,chat_api,openai,gpt-5,302,139,1200,0,,ok,,stop,1759.0,False,437054cc4ba86fa1,4f0e69382bd01512,5857
2026-07-03 10:16:46+00:00,req-00071952,10881a3e4a109402,chat_api,openai,gpt-5,854,68,1200,0,,ok,,stop,1709.0,False,437054cc4ba86fa1,ec901cc575188459,8010
2026-07-03 10:16:55+00:00,req-00072173,959c72d844c5edf6,chat_api,openai,gpt-5,271,148,1200,0,,ok,,stop,1892.0,False,437054cc4ba86fa1,ac92fb34b98452b5,5736
2026-07-03 10:17:09+00:00,req-00016146,5b58e14ef31b6f5f,doc_summariser,anthropic,claude-sonnet-4-5,7741,643,0,0,,ok,,stop,5332.0,False,c3a03e2feb85cd25,8a13db8babb39a4f,30189
2026-07-03 10:17:18+00:00,req-00125148,ebe6324f36e62e7f,invoice_parser,anthropic,claude-haiku-4-5,988,182,0,2800,5m,ok,,stop,2381.0,True,74e7dd927681bbac,a27bc9b33b346836,14773
2026-07-03 10:17:25+00:00,req-00125367,a6d3c767e078e15c,invoice_parser,anthropic,claude-haiku-4-5,2891,103,2800,0,,ok,,stop,2019.0,True,74e7dd927681bbac,af3ba9969c4db8c8,22194
2026-07-03 10:17:29+00:00,req-00071953,10881a3e4a109402,chat_api,openai,gpt-5,287,365,1200,0,,ok,,stop,3322.0,False,437054cc4ba86fa1,8361dd819cccc7dc,5799
